#nrows  ncols  nnz  Matrix_type Precision Start_index NX NY NZ ProcX ProcY ProcZ Block_size
2625	2625	16825	1	17	0	2625	1	1	1	1	1 1
#rank=0:  16825   2625  1  1# local_nnz local_Nx local_Ny local_Nz
	81	111	-2.1428571428571509e-002
	81	114	-3.8095238095238564e-002
	82	82	3.2742857142857512e-001
	82	55	-3.8095238095238612e-002
	82	57	-2.1428571428571158e-002
	82	114	-1.8666666666666915e-002
	82	112	-2.1428571428571581e-002
	82	115	-3.8095238095238619e-002
	83	83	2.7066666666666933e-001
	83	58	-2.1428571428571637e-002
	83	56	-1.8666666666666908e-002
	83	116	-1.8666666666667012e-002
	83	113	-2.1428571428571106e-002
	83	117	-3.8095238095238550e-002
	84	84	3.0876190476190790e-001
	84	56	-3.8095238095238619e-002
	84	59	-2.1428571428571588e-002
	84	57	-1.8666666666666890e-002
	84	117	-1.8666666666666908e-002
	84	114	-2.1428571428571165e-002
	84	118	-3.8095238095238564e-002
	85	85	3.2742857142857512e-001
	85	57	-3.8095238095238619e-002
	85	60	-2.1428571428571609e-002
	85	118	-1.8666666666666901e-002
	85	115	-2.1428571428571176e-002
	85	119	-3.8095238095238647e-002
	86	86	2.7066666666665873e-001
	86	61	-2.1428571428571384e-002
	86	58	-1.8666666666666314e-002
	86	120	-1.8666666666666151e-002
	86	116	-2.1428571428571273e-002
	86	121	-3.8095238095236704e-002
	87	87	3.0876190476189824e-001
	87	58	-3.8095238095237106e-002
	87	62	-2.1428571428571488e-002
	87	59	-1.8666666666666193e-002
	87	121	-1.8666666666666304e-002
	87	117	-2.1428571428571627e-002
	87	122	-3.8095238095237099e-002
	88	88	3.0876190476189824e-001
	88	59	-3.8095238095237197e-002
	88	63	-2.1428571428571578e-002
	88	60	-1.8666666666666179e-002
	88	122	-1.8666666666666182e-002
	88	118	-2.1428571428571540e-002
	88	123	-3.8095238095237093e-002
	89	89	3.2742857142856474e-001
	89	60	-3.8095238095237176e-002
	89	64	-2.1428571428571595e-002
	89	123	-1.8666666666666203e-002
	89	119	-2.1428571428571571e-002
	89	124	-3.8095238095237162e-002
	90	90	2.7066666666667283e-001
	90	65	-2.1428571428571571e-002
	90	61	-1.8666666666666835e-002
	90	125	-1.8666666666666970e-002
	90	120	-2.1428571428571897e-002
	90	126	-3.8095238095239140e-002
	91	91	3.0876190476190574e-001
	91	61	-3.8095238095238224e-002
	91	66	-2.1428571428571085e-002
	91	62	-1.8666666666667033e-002
	91	126	-1.8666666666666849e-002
	91	121	-2.1428571428571384e-002
	91	127	-3.8095238095238224e-002
	92	92	3.0876190476190774e-001
	92	62	-3.8095238095238487e-002
	92	67	-2.1428571428571255e-002
	92	63	-1.8666666666666901e-002
	92	127	-1.8666666666667019e-002
	92	122	-2.1428571428571491e-002
	92	128	-3.8095238095238577e-002
	93	93	3.0876190476190790e-001
	93	63	-3.8095238095238501e-002
	93	68	-2.1428571428571228e-002
	93	64	-1.8666666666666901e-002
	93	128	-1.8666666666666921e-002
	93	123	-2.1428571428571606e-002
	93	129	-3.8095238095238598e-002
	94	94	2.8933333333333672e-001
	94	64	-3.8095238095238612e-002
	94	69	-2.1428571428571297e-002
	94	129	-1.8666666666666911e-002
	94	124	-2.1428571428571585e-002
	95	95	2.7066666666666234e-001
	95	70	-2.1428571428571019e-002
	95	65	-1.8666666666666758e-002
	95	130	-1.8666666666666703e-002
	95	125	-2.1428571428570870e-002
	95	131	-3.8095238095237419e-002
	96	96	3.0876190476190879e-001
	96	65	-3.8095238095238688e-002
	96	71	-2.1428571428571738e-002
	96	66	-1.8666666666666637e-002
	96	131	-1.8666666666666758e-002
	96	126	-2.1428571428571599e-002
	96	132	-3.8095238095238682e-002
	97	97	3.0876190476190241e-001
	97	66	-3.8095238095237800e-002
	97	72	-2.1428571428571217e-002
	97	67	-1.8666666666666783e-002
	97	132	-1.8666666666666634e-002
	97	127	-2.1428571428571096e-002
	97	133	-3.8095238095237793e-002
	98	98	3.0876190476190485e-001
	98	67	-3.8095238095238126e-002
	98	73	-2.1428571428571377e-002
	98	68	-1.8666666666666699e-002
	98	133	-1.8666666666666786e-002
	98	128	-2.1428571428571318e-002
	98	134	-3.8095238095238085e-002
	99	99	2.7066666666666656e-001
	99	68	-3.8095238095238119e-002
	99	74	-2.1428571428571429e-002
	99	69	-1.8666666666666692e-002
	99	134	-1.8666666666666710e-002
	99	129	-2.1428571428571238e-002
	100	100	2.7066666666666989e-001
	100	75	-2.1428571428571758e-002
	100	70	-1.8666666666666672e-002
	100	135	-1.8666666666666384e-002
	100	130	-2.1428571428571738e-002
	100	136	-3.8095238095238744e-002
	101	101	3.0876190476189957e-001
	101	70	-3.8095238095237426e-002
	101	76	-2.1428571428571023e-002
	101	71	-1.8666666666666710e-002
	101	136	-1.8666666666666727e-002
	101	131	-2.1428571428571012e-002
	101	137	-3.8095238095237287e-002
	102	102	3.0876190476190796e-001
	102	71	-3.8095238095238550e-002
	102	77	-2.1428571428571748e-002
	102	72	-1.8666666666666564e-002
	102	137	-1.8666666666666668e-002
	102	132	-2.1428571428571748e-002
	102	138	-3.8095238095238557e-002
	103	103	3.0876190476190168e-001
	103	72	-3.8095238095237655e-002
	103	78	-2.1428571428571248e-002
	103	73	-1.8666666666666710e-002
	103	138	-1.8666666666666602e-002
	103	133	-2.1428571428571238e-002
	103	139	-3.8095238095237641e-002
	104	104	2.7066666666666633e-001
	104	73	-3.8095238095237974e-002
	104	79	-2.1428571428571470e-002
	104	74	-1.8666666666666640e-002
	104	139	-1.8666666666666720e-002
	104	134	-2.1428571428571429e-002
	105	105	2.9209523809524157e-001
	105	75	-1.8666666666666384e-002
	105	140	-1.8666666666666745e-002
	105	135	-2.1428571428571755e-002
	105	141	-3.8095238095238598e-002
	106	106	3.3019047619048036e-001
	106	75	-3.8095238095238591e-002
	106	76	-1.8666666666666692e-002
	106	141	-1.8666666666666398e-002
	106	136	-2.1428571428571755e-002
	106	142	-3.8095238095238675e-002
	107	107	3.3019047619047087e-001
	107	76	-3.8095238095237412e-002
	107	77	-1.8666666666666755e-002
	107	142	-1.8666666666666699e-002
	107	137	-2.1428571428571026e-002
	107	143	-3.8095238095237391e-002
	108	108	3.3019047619048053e-001
	108	77	-3.8095238095238654e-002
	108	78	-1.8666666666666637e-002
	108	143	-1.8666666666666720e-002
	108	138	-2.1428571428571755e-002
	108	144	-3.8095238095238709e-002
	109	109	2.9209523809523602e-001
	109	78	-3.8095238095237779e-002
	109	79	-1.8666666666666762e-002
	109	144	-1.8666666666666672e-002
	109	139	-2.1428571428571241e-002
	110	110	2.8933333333333644e-001
	110	80	-2.1428571428571644e-002
	110	146	-1.8666666666666918e-002
	110	145	-2.1428571428571134e-002
	110	147	-3.8095238095238612e-002
	111	111	2.7066666666666056e-001
	111	81	-2.1428571428571509e-002
	111	80	-1.8666666666666200e-002
	111	148	-1.8666666666666186e-002
	111	146	-2.1428571428571526e-002
	111	149	-3.8095238095237009e-002
	112	112	3.2742857142856463e-001
	112	80	-3.8095238095237134e-002
	112	82	-2.1428571428571581e-002
	112	149	-1.8666666666666200e-002
	112	147	-2.1428571428571602e-002
	112	150	-3.8095238095237155e-002
	113	113	2.7066666666666939e-001
	113	83	-2.1428571428571106e-002
	113	81	-1.8666666666666918e-002
	113	151	-1.8666666666667012e-002
	113	148	-2.1428571428571536e-002
	113	152	-3.8095238095238557e-002
	114	114	3.0876190476190768e-001
	114	81	-3.8095238095238564e-002
	114	84	-2.1428571428571165e-002
	114	82	-1.8666666666666915e-002
	114	152	-1.8666666666666904e-002
	114	149	-2.1428571428571460e-002
	114	153	-3.8095238095238459e-002
	115	115	3.2742857142857523e-001
	115	82	-3.8095238095238619e-002
	115	85	-2.1428571428571176e-002
	115	153	-1.8666666666666908e-002
	115	150	-2.1428571428571554e-002
	115	154	-3.8095238095238661e-002
	116	116	2.7066666666666689e-001
	116	86	-2.1428571428571273e-002
	116	83	-1.8666666666667012e-002
	116	155	-1.8666666666666863e-002
	116	151	-2.1428571428570960e-002
	116	156	-3.8095238095238154e-002
	117	117	3.0876190476190807e-001
	117	83	-3.8095238095238550e-002
	117	87	-2.1428571428571627e-002
	117	84	-1.8666666666666908e-002
	117	156	-1.8666666666667005e-002
	117	152	-2.1428571428571096e-002
	117	157	-3.8095238095238619e-002
	118	118	3.0876190476190785e-001
	118	84	-3.8095238095238564e-002
	118	88	-2.1428571428571540e-002
	118	85	-1.8666666666666901e-002
	118	157	-1.8666666666666904e-002
	118	153	-2.1428571428571134e-002
	118	158	-3.8095238095238550e-002
	119	119	3.2742857142857518e-001
	119	85	-3.8095238095238647e-002
	119	89	-2.1428571428571571e-002
	119	158	-1.8666666666666911e-002
	119	154	-2.1428571428571207e-002
	119	159	-3.8095238095238612e-002
	120	120	2.7066666666666461e-001
	120	90	-2.1428571428571897e-002
	120	86	-1.8666666666666151e-002
	120	160	-1.8666666666666241e-002
	120	155	-2.1428571428571873e-002
	120	161	-3.8095238095237668e-002
	121	121	3.0876190476189541e-001
	121	86	-3.8095238095236704e-002
	121	91	-2.1428571428571384e-002
	121	87	-1.8666666666666304e-002
	121	161	-1.8666666666666158e-002
	121	156	-2.1428571428571273e-002
	121	162	-3.8095238095236690e-002
	122	122	3.0876190476189835e-001
	122	87	-3.8095238095237099e-002
	122	92	-2.1428571428571491e-002
	122	88	-1.8666666666666182e-002
	122	162	-1.8666666666666290e-002
	122	157	-2.1428571428571609e-002
	122	163	-3.8095238095237127e-002
	123	123	3.0876190476189819e-001
	123	88	-3.8095238095237093e-002
	123	93	-2.1428571428571606e-002
	123	89	-1.8666666666666203e-002
	123	163	-1.8666666666666203e-002
	123	158	-2.1428571428571495e-002
	123	164	-3.8095238095237093e-002
	124	124	2.8933333333332761e-001
	124	89	-3.8095238095237162e-002
	124	94	-2.1428571428571585e-002
	124	164	-1.8666666666666203e-002
	124	159	-2.1428571428571616e-002
	125	125	2.7066666666666511e-001
	125	95	-2.1428571428570870e-002
	125	90	-1.8666666666666970e-002
	125	165	-1.8666666666666915e-002
	125	160	-2.1428571428571137e-002
	125	166	-3.8095238095237849e-002
	126	126	3.0876190476191195e-001
	126	90	-3.8095238095239140e-002
	126	96	-2.1428571428571599e-002
	126	91	-1.8666666666666849e-002
	126	166	-1.8666666666666953e-002
	126	161	-2.1428571428571866e-002
	126	167	-3.8095238095239119e-002
